Wall time,Step,Value
1621545915.788588,594302,-118.5199966430664
1621545917.756027,594937,-119.55000305175781
1621545919.3782053,595517,-119.44000244140625
1621545921.2180457,596091,-119.47000122070312
1621545924.708116,597272,-120.0999984741211
1621545928.0568292,598412,-118.69000244140625
1621545929.8954217,599017,-119.58000183105469
1621545931.4145062,599544,-118.56999969482422
1621545933.1086087,600107,-117.37999725341797
1621545934.8858619,600681,-116.45999908447266
1621545936.3750126,601197,-114.2699966430664
1621545938.1511717,601811,-114.86000061035156
1621545939.9292607,602427,-115.86000061035156
1621545943.428327,603564,-114.7300033569336
1621545944.9201458,604073,-114.33999633789062
1621545946.461819,604603,-114.1500015258789
1621545950.1804316,605853,-115.51000213623047
1621545953.3909316,606914,-113.97000122070312
1621545955.058568,607478,-113.87000274658203
1621545957.043775,608145,-114.9800033569336
1621545958.7855585,608723,-114.51000213623047
1621545960.5736773,609321,-114.9000015258789
1621545962.229697,609894,-114.81999969482422
1621545965.3977618,610983,-114.38999938964844
1621545967.0379853,611533,-114.26000213623047
1621545968.735523,612116,-114.3499984741211
1621545971.9004388,613207,-113.95999908447266
1621545973.543987,613726,-112.98999786376953
1621545977.253598,614977,-114.12999725341797
1621545982.6777685,616824,-115.18000030517578
1621545985.7833037,617899,-115.23999786376953
1621545987.4717386,618487,-115.7300033569336
1621545989.0785143,619067,-115.88999938964844
1621545994.2059612,620816,-114.94999694824219
1621545995.760246,621348,-114.54000091552734
1621545998.873788,622389,-114.05999755859375
1621546000.3674128,622905,-113.72000122070312
1621546004.0806599,624161,-115.12999725341797
1621546005.8004713,624738,-115.30999755859375
1621546007.5260239,625342,-116.16000366210938
1621546010.8728313,626487,-115.0999984741211
1621546012.5401707,627047,-114.69000244140625
1621546017.420455,628677,-113.16000366210938
1621546019.0595407,629229,-113.30000305175781
1621546022.244264,630304,-112.37000274658203
1621546024.2585719,630997,-113.22000122070312
1621546026.1621218,631643,-114.12000274658203
1621546027.9080465,632237,-114.20999908447266
1621546031.2191005,633376,-115.58999633789062
1621546033.1393394,634052,-116.62999725341797
1621546034.827575,634628,-117.2300033569336
1621546036.4754488,635194,-116.0199966430664
1621546039.9619277,636411,-116.7300033569336
1621546043.2686307,637596,-117.05000305175781
1621546046.6360848,638774,-117.2699966430664
1621546048.390463,639398,-118.06999969482422
1621546049.8487427,639910,-117.91000366210938
1621546051.563521,640488,-118.11000061035156
1621546053.3763735,641140,-119.11000061035156
1621546060.191506,643513,-118.69999694824219
1621546061.7502835,644064,-118.2699966430664
1621546063.6856012,644700,-118.95999908447266
1621546065.3772418,645246,-118.69999694824219
1621546070.5471382,647006,-118.12000274658203
1621546072.2942607,647584,-117.95999908447266
1621546073.9223158,648117,-117.05999755859375
1621546075.624118,648685,-116.55999755859375
1621546077.3163874,649263,-116.66999816894531
1621546080.946837,650486,-117.12000274658203
1621546082.5642054,651044,-116.45999908447266
1621546084.5957534,651736,-118.26000213623047
1621546086.2339137,652269,-117.80999755859375
1621546089.4796865,653348,-116.36000061035156
1621546091.5940807,654091,-118.19999694824219
1621546093.2772098,654647,-118.0
1621546094.8375754,655189,-116.76000213623047
1621546096.654605,655822,-117.58000183105469
1621546098.3936129,656410,-117.0999984741211
1621546099.9972305,656949,-117.02999877929688
1621546103.792736,658242,-118.4800033569336
1621546105.4354022,658799,-117.93000030517578
1621546107.7632413,659545,-119.61000061035156
1621546111.357555,660704,-120.19000244140625
1621546113.130002,661302,-120.38999938964844
1621546116.4875724,662432,-119.45999908447266
1621546118.0908704,662971,-119.2699966430664
1621546124.9273763,665278,-119.30000305175781
1621546126.8296187,665891,-118.0
1621546130.736965,667134,-119.44999694824219
1621546132.498513,667726,-119.04000091552734
1621546134.176426,668260,-118.5
1621546136.037978,668870,-119.20999908447266
1621546137.572706,669396,-118.68000030517578
1621546139.4647095,669999,-117.56999969482422
1621546141.5258708,670679,-118.80000305175781
1621546144.8921838,671785,-116.83999633789062
1621546146.770438,672365,-116.61000061035156
1621546148.3462622,672916,-116.13999938964844
1621546153.519249,674642,-116.70999908447266
1621546155.1510026,675181,-116.63999938964844
1621546157.0483348,675826,-116.66999816894531
1621546158.6858714,676370,-116.4000015258789
1621546160.5590572,676997,-117.19000244140625
1621546162.6379302,677670,-117.79000091552734
1621546173.3369772,681238,-118.41999816894531
1621546175.1297178,681846,-118.47000122070312
1621546176.7827523,682410,-117.30999755859375
1621546178.577676,683007,-117.75
1621546180.2221,683559,-117.73999786376953
1621546187.2542765,685811,-117.5
1621546192.225738,687431,-116.05000305175781
1621546193.8277807,687955,-115.8499984741211
1621546197.2577517,689113,-114.43000030517578
1621546202.4630208,690834,-113.43000030517578
1621546203.9759688,691343,-112.94999694824219
1621546207.0834074,692394,-111.55999755859375
1621546209.2609782,693137,-112.91000366210938
1621546210.9949856,693709,-112.98999786376953
1621546212.6474056,694252,-112.44999694824219
1621546216.121824,695399,-112.7300033569336
1621546217.8117778,695936,-112.12000274658203
1621546219.5173962,696481,-112.11000061035156
1621546221.1618955,697044,-112.33000183105469
1621546222.9670734,697665,-112.86000061035156
1621546224.7621245,698279,-113.69000244140625
1621546226.3339014,698824,-113.93000030517578
1621546228.15553,699437,-114.81999969482422
1621546229.956019,700038,-114.75
1621546233.449176,701178,-115.22000122070312
1621546234.972084,701701,-114.55999755859375
1621546239.0371714,703013,-116.69999694824219
1621546242.772462,704206,-118.12000274658203
1621546244.616305,704805,-116.68000030517578
1621546248.3037903,706039,-117.87000274658203
